Pre-fetching 227 images with 4 workers…
Error downloading image: 404 Client Error: Not Found for url: https://observation.org/photos/47599946.jpg
Error downloading image: 404 Client Error: Not Found for url: https://inaturalist-open-data.s3.amazonaws.com/photos/207457311/original.jpg
Error downloading image: 404 Client Error: Not Found for url: https://inaturalist-open-data.s3.amazonaws.com/photos/426449424/original.jpeg
Error downloading image: 404 Client Error: Not Found for url: https://inaturalist-open-data.s3.amazonaws.com/photos/207457311/original.jpg
Error downloading image: 404 Client Error: Not Found for url: https://observation.org/photos/47599946.jpg
Error downloading image: 404 Client Error: Not Found for url: https://inaturalist-open-data.s3.amazonaws.com/photos/426449424/original.jpeg
Collected 1000 test images, failed 3

Level: 'genus' — 95 unique labels
Epoch 0 | loss: 4.4740
Epoch 1 | loss: 4.2720
Epoch 2 | loss: 4.2096
Epoch 3 | loss: 4.1699
Epoch 4 | loss: 4.1227
Epoch 5 | loss: 4.0807
Epoch 6 | loss: 4.0457
Epoch 7 | loss: 4.0240
Epoch 8 | loss: 4.0152
Epoch 9 | loss: 4.0105
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Bellis', Fused: 'Bellis', Actual: 'Bellis'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Adalia', Fused: 'Adalia', Actual: 'Adalia'
CLIP: 'Turdus', Fused: 'Turdus', Actual: 'Turdus'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Mimetus'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Xerarionta'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Takydromus'
CLIP: 'Xerotricha', Fused: 'Xerotricha', Actual: 'Xerotricha'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Zootoca'
CLIP: 'Pholcus', Fused: 'Pholcus', Actual: 'Holocnemus'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Xerarionta'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Lissachatina', Fused: 'Lissachatina', Actual: 'Cantareus'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Olla'
CLIP: 'Lissachatina', Fused: 'Lissachatina', Actual: 'Cornu'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Fruticicola'
CLIP: 'Lygodactylus', Fused: 'Plestiodon', Actual: 'Lampropholis'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Teira'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Subcoccinella'
CLIP: 'Cantareus', Fused: 'Cantareus', Actual: 'Gomphrena'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helicina'
CLIP: 'Neoscona', Fused: 'Neoscona', Actual: 'Neoscona'
CLIP: 'Cepaea', Fused: 'Hygromia', Actual: 'Hygromia'
CLIP: 'Harmonia', Fused: 'Harmonia', Actual: 'Harmonia'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helicina'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Podarcis'
CLIP: 'Mimus', Fused: 'Mimus', Actual: 'Mimus'
CLIP: 'Lacerta', Fused: 'Lacerta', Actual: 'Lacerta'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Passer'
CLIP: 'Cryptachaea', Fused: 'Cryptachaea', Actual: 'Cryptachaea'
CLIP: 'Fringilla', Fused: 'Fringilla', Actual: 'Fringilla'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Hygromia', Fused: 'Hygromia', Actual: 'Hygromia'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Junco', Fused: 'Junco', Actual: 'Passer'
CLIP: 'Lygodactylus', Fused: 'Lygodactylus', Actual: 'Cornu'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Bellis', Fused: 'Bellis', Actual: 'Bellis'
CLIP: 'Fruticicola', Fused: 'Fruticicola', Actual: 'Fruticicola'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Gallotia'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Harmonia', Fused: 'Harmonia', Actual: 'Coccinella'
CLIP: 'Lissachatina', Fused: 'Lissachatina', Actual: 'Bradybaena'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Gallotia'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Psyllobora'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Junco', Fused: 'Junco', Actual: 'Junco'
CLIP: 'Oligosoma', Fused: 'Oligosoma', Actual: 'Oligosoma'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Spizelloides'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Henosepilachna'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Cepaea'
CLIP: 'Zonotrichia', Fused: 'Spizelloides', Actual: 'Spizelloides'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Bellis', Fused: 'Bellis', Actual: 'Bellis'
CLIP: 'Russula', Fused: 'Russula', Actual: 'Amanita'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Cantareus'
CLIP: 'Podarcis', Fused: 'Plestiodon', Actual: 'Coccinella'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Lygodactylus', Fused: 'Lygodactylus', Actual: 'Lygodactylus'
CLIP: 'Turdus', Fused: 'Turdus', Actual: 'Turdus'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Anguis', Fused: 'Anguis', Actual: 'Anguis'
CLIP: 'Russula', Fused: 'Russula', Actual: 'Russula'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Eobania'
CLIP: 'Cryptachaea', Fused: 'Cryptachaea', Actual: 'Cryptachaea'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Monacha'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Fringilla', Fused: 'Fringilla', Actual: 'Fringilla'
CLIP: 'Helicina', Fused: 'Helicina', Actual: 'Helicina'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Podarcis'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Coccinella'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Epilachna'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Chondestes'
CLIP: 'Leucanthemum', Fused: 'Leucanthemum', Actual: 'Leucanthemum'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Subcoccinella'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Olla'
CLIP: 'Pholcus', Fused: 'Pholcus', Actual: 'Pholcus'
CLIP: 'Harmonia', Fused: 'Harmonia', Actual: 'Coelophora'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Oecobius', Fused: 'Oecobius', Actual: 'Oecobius'
CLIP: 'Tanacetum', Fused: 'Tanacetum', Actual: 'Tanacetum'
CLIP: 'Lacerta', Fused: 'Lacerta', Actual: 'Lacerta'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Cepaea'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Coelophora'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Otala'
CLIP: 'Argiope', Fused: 'Argiope', Actual: 'Argiope'
CLIP: 'Harmonia', Fused: 'Psyllobora', Actual: 'Hippodamia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Cantareus', Fused: 'Cantareus', Actual: 'Cantareus'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Latrodectus', Fused: 'Latrodectus', Actual: 'Nephilingis'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Plestiodon', Fused: 'Plestiodon', Actual: 'Plestiodon'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Xerarionta'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Zonotrichia', Fused: 'Prunella', Actual: 'Melospiza'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Hippodamia', Fused: 'Hippodamia', Actual: 'Hippodamia'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Oligosoma', Fused: 'Oligosoma', Actual: 'Oligosoma'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Psammodromus'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Harmonia', Fused: 'Psyllobora', Actual: 'Adalia'
CLIP: 'Lacerta', Fused: 'Lacerta', Actual: 'Lacerta'
CLIP: 'Poecile', Fused: 'Poecile', Actual: 'Poecile'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Chilocorus'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Petronia'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Harmonia', Fused: 'Cheilomenes', Actual: 'Coccinella'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Bellis', Fused: 'Bellis', Actual: 'Bellis'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Holocnemus', Fused: 'Holocnemus', Actual: 'Holocnemus'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Helix'
CLIP: 'Trifolium', Fused: 'Trifolium', Actual: 'Trifolium'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Cepaea'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Darevskia'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Podarcis'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Theba'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Subcoccinella'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Leucanthemum'
CLIP: 'Uta', Fused: 'Uta', Actual: 'Uta'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Cheilomenes'
CLIP: 'Nephilingis', Fused: 'Nephilingis', Actual: 'Nephilingis'
CLIP: 'Bellis', Fused: 'Bellis', Actual: 'Bellis'
CLIP: 'Scytodes', Fused: 'Scytodes', Actual: 'Scytodes'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Leucanthemum', Fused: 'Leucanthemum', Actual: 'Leucanthemum'
CLIP: 'Tanacetum', Fused: 'Tanacetum', Actual: 'Tanacetum'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Gallotia'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Psammodromus'
CLIP: 'Leucanthemum', Fused: 'Leucanthemum', Actual: 'Leucanthemum'
CLIP: 'Lygodactylus', Fused: 'Lygodactylus', Actual: 'Otala'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Brachyscome', Fused: 'Brachyscome', Actual: 'Brachyscome'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Xerotricha', Fused: 'Xerotricha', Actual: 'Xerotricha'
CLIP: 'Thryothorus', Fused: 'Thryothorus', Actual: 'Thryothorus'
CLIP: 'Coccinella', Fused: 'Coccinella', Actual: 'Coccinella'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Chondestes'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Zygiella'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Gallotia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Epilachna', Fused: 'Epilachna', Actual: 'Epilachna'
CLIP: 'Poecile', Fused: 'Poecile', Actual: 'Poecile'
CLIP: 'Junco', Fused: 'Junco', Actual: 'Junco'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Spizella'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Chondestes'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Lacerta', Fused: 'Lacerta', Actual: 'Lacerta'
CLIP: 'Zosis', Fused: 'Zosis', Actual: 'Zosis'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Spizelloides'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Lampropholis'
CLIP: 'Mimus', Fused: 'Mimus', Actual: 'Mimus'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Plestiodon', Fused: 'Plestiodon', Actual: 'Lampropholis'
CLIP: 'Erigeron', Fused: 'Aphanostephus', Actual: 'Bellis'
CLIP: 'Podarcis', Fused: 'Lacerta', Actual: 'Lacerta'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Fruticicola'
CLIP: 'Lissachatina', Fused: 'Lissachatina', Actual: 'Fruticicola'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Harmonia', Fused: 'Harmonia', Actual: 'Harmonia'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Darevskia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Brachyscome', Fused: 'Brachyscome', Actual: 'Bellis'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Neoscona', Fused: 'Neoscona', Actual: 'Neoscona'
CLIP: 'Epilachna', Fused: 'Epilachna', Actual: 'Epilachna'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Pholcus', Fused: 'Pholcus', Actual: 'Pholcus'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Harmonia', Fused: 'Epilachna', Actual: 'Epilachna'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Poecile', Fused: 'Poecile', Actual: 'Poecile'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Xerarionta'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Uta', Fused: 'Uta', Actual: 'Gallotia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Spizella'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Subcoccinella'
CLIP: 'Brachyscome', Fused: 'Brachyscome', Actual: 'Brachyscome'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Podarcis'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Cepaea'
CLIP: 'Xerotricha', Fused: 'Lygodactylus', Actual: 'Xeroplexa'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Zosis'
CLIP: 'Cantareus', Fused: 'Arianta', Actual: 'Helix'
CLIP: 'Neoscona', Fused: 'Neoscona', Actual: 'Neoscona'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Lygodactylus', Fused: 'Lygodactylus', Actual: 'Lampropholis'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Hippodamia', Fused: 'Hippodamia', Actual: 'Hippodamia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Teira'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Melospiza'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Henosepilachna'
CLIP: 'Cantareus', Fused: 'Cantareus', Actual: 'Cantareus'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Coccinella'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Prunella', Fused: 'Prunella', Actual: 'Prunella'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Fruticicola'
CLIP: 'Uta', Fused: 'Uta', Actual: 'Uta'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Russula', Fused: 'Russula', Actual: 'Russula'
CLIP: 'Trifolium', Fused: 'Trifolium', Actual: 'Trifolium'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Cheilomenes'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Aphanostephus', Fused: 'Aphanostephus', Actual: 'Aphanostephus'
CLIP: 'Xerotricha', Fused: 'Eobania', Actual: 'Xeroplexa'
CLIP: 'Sturnus', Fused: 'Sturnus', Actual: 'Sturnus'
CLIP: 'Lissachatina', Fused: 'Lissachatina', Actual: 'Lissachatina'
CLIP: 'Zosis', Fused: 'Zosis', Actual: 'Rumina'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Mimetus'
CLIP: 'Tanacetum', Fused: 'Tanacetum', Actual: 'Tanacetum'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Eobania'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Chilocorus'
CLIP: 'Cheilomenes', Fused: 'Cheilomenes', Actual: 'Coccinella'
CLIP: 'Sturnus', Fused: 'Sturnus', Actual: 'Sturnus'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Otala'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Cryptachaea'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Thryothorus', Fused: 'Thryothorus', Actual: 'Thryothorus'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Larinioides'
CLIP: 'Turdus', Fused: 'Turdus', Actual: 'Turdus'
CLIP: 'Hippodamia', Fused: 'Hippodamia', Actual: 'Hippodamia'
CLIP: 'Cepaea', Fused: 'Fruticicola', Actual: 'Monacha'
CLIP: 'Scytodes', Fused: 'Scytodes', Actual: 'Scytodes'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Harmonia', Fused: 'Harmonia', Actual: 'Henosepilachna'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Hippodamia', Fused: 'Hippodamia', Actual: 'Hippodamia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Lygodactylus', Fused: 'Lygodactylus', Actual: 'Lygodactylus'
CLIP: 'Cryptachaea', Fused: 'Cryptachaea', Actual: 'Parasteatoda'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Otala'
CLIP: 'Anguis', Fused: 'Anguis', Actual: 'Anguis'
CLIP: 'Mimus', Fused: 'Mimus', Actual: 'Mimus'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Cornu'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Coccinella'
CLIP: 'Thryothorus', Fused: 'Thryothorus', Actual: 'Thryothorus'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Harmonia', Fused: 'Cheilomenes', Actual: 'Coccinella'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Eobania'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Zachrysia'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Podarcis'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Zosis', Fused: 'Zosis', Actual: 'Zosis'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Lacerta'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Psyllobora', Fused: 'Psyllobora', Actual: 'Psyllobora'
CLIP: 'Parasteatoda', Fused: 'Parasteatoda', Actual: 'Parasteatoda'
CLIP: 'Cryptachaea', Fused: 'Cryptachaea', Actual: 'Hygromia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Otala', Fused: 'Otala', Actual: 'Otala'
CLIP: 'Plestiodon', Fused: 'Plestiodon', Actual: 'Plestiodon'
CLIP: 'Junco', Fused: 'Junco', Actual: 'Junco'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Helminthoglypta'
CLIP: 'Leucanthemum', Fused: 'Leucanthemum', Actual: 'Leucanthemum'
CLIP: 'Erigeron', Fused: 'Aphanostephus', Actual: 'Gomphrena'
CLIP: 'Larinioides', Fused: 'Larinioides', Actual: 'Zygiella'

CLIP-only accuracy:   0.697
Fused accuracy:       0.701
Avg fused confidence: 0.8264
Epoch 0 | loss: 4.8523
Epoch 1 | loss: 3.7063
Epoch 2 | loss: 3.4914
Epoch 3 | loss: 3.3911
Epoch 4 | loss: 3.3281
Epoch 5 | loss: 3.2877
Epoch 6 | loss: 3.2593
Epoch 7 | loss: 3.2430
Epoch 8 | loss: 3.2282
Epoch 9 | loss: 3.2109
CLIP: 'Araneus', Fused: 'Araneus', Actual: 'Araneus'
CLIP: 'Uta', Fused: 'Uta', Actual: 'Uta'
CLIP: 'Trifolium', Fused: 'Trifolium', Actual: 'Trifolium'
CLIP: 'Cantareus', Fused: 'Cantareus', Actual: 'Cantareus'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Takydromus', Fused: 'Takydromus', Actual: 'Darevskia'
CLIP: 'Latrodectus', Fused: 'Latrodectus', Actual: 'Latrodectus'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Amanita', Fused: 'Russula', Actual: 'Amanita'
CLIP: 'Zonotrichia', Fused: 'Zonotrichia', Actual: 'Zonotrichia'
CLIP: 'Eobania', Fused: 'Eobania', Actual: 'Eobania'
CLIP: 'Neoscona', Fused: 'Neoscona', Actual: 'Neoscona'
CLIP: 'Scytodes', Fused: 'Scytodes', Actual: 'Scytodes'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Helminthoglypta', Fused: 'Helminthoglypta', Actual: 'Xerotricha'
CLIP: 'Cepaea', Fused: 'Helminthoglypta', Actual: 'Otala'
CLIP: 'Cycloneda', Fused: 'Cycloneda', Actual: 'Cycloneda'
CLIP: 'Passer', Fused: 'Passer', Actual: 'Passer'
CLIP: 'Coccinella', Fused: 'Coccinella', Actual: 'Coccinella'
CLIP: 'Podarcis', Fused: 'Podarcis', Actual: 'Gallotia'
CLIP: 'Chilocorus', Fused: 'Chilocorus', Actual: 'Chilocorus'
CLIP: 'Xerotricha', Fused: 'Xerotricha', Actual: 'Xerotricha'
CLIP: 'Cepaea', Fused: 'Cepaea', Actual: 'Monacha'
CLIP: 'Plestiodon', Fused: 'Oligosoma', Actual: 'Oligosoma'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Erigeron', Fused: 'Erigeron', Actual: 'Erigeron'
CLIP: 'Coccinella', Fused: 'Zonotrichia', Actual: 'Hippodamia'
CLIP: 'Amanita', Fused: 'Amanita', Actual: 'Amanita'
CLIP: 'Steatoda', Fused: 'Steatoda', Actual: 'Steatoda'
