img_idx,true_label,clip_pred,clip_conf,clip_correct,date_pred,date_conf,date_correct,date_changed,date_outcome,gps_pred,gps_conf,gps_correct,gps_changed,gps_outcome,cross_modal,gps_dist_km,date_pheno_days,clip_peak_month,date_peak_month,gps_low_coverage,date_low_coverage
508,Passer melanurus,Passer melanurus,0.7552,True,Passer melanurus,0.8010,True,False,UNCHANGED,Passer melanurus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
509,Araneus pegnia,Araneus pegnia,0.9969,True,Araneus pegnia,0.9970,True,False,UNCHANGED,Araneus pegnia,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
510,Brachyscome decipiens,Brachyscome decipiens,0.9996,True,Brachyscome decipiens,1.0000,True,False,UNCHANGED,Brachyscome decipiens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
511,Psammodromus algirus,Takydromus amurensis,0.5848,False,Takydromus amurensis,0.5730,False,False,UNCHANGED,Podarcis siculus,0.5890,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9180.9309,,,,False,False
512,Erigeron karvinskianus,Erigeron karvinskianus,0.9984,True,Erigeron karvinskianus,0.9970,True,False,UNCHANGED,Erigeron karvinskianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
513,Monacha cantiana,Cepaea nemoralis,0.3357,False,Cepaea nemoralis,0.4540,False,False,UNCHANGED,Cepaea nemoralis,0.7120,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
514,Subcoccinella vigintiquatuorpunctata,Psyllobora vigintiduopunctata,0.9791,False,Psyllobora vigintiduopunctata,0.9910,False,False,UNCHANGED,Psyllobora vigintiduopunctata,0.9960,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
515,Erigeron karvinskianus,Erigeron karvinskianus,0.9964,True,Erigeron karvinskianus,0.9910,True,False,UNCHANGED,Erigeron karvinskianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
516,Coelophora inaequalis,Harmonia conformis,0.9946,False,Harmonia conformis,0.9920,False,False,UNCHANGED,Harmonia conformis,0.9990,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
517,Chondestes grammacus,Zonotrichia leucophrys,0.9267,False,Zonotrichia leucophrys,0.9370,False,False,UNCHANGED,Zonotrichia leucophrys,0.9880,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
518,Leratiomyces ceres,Amanita xanthocephala,0.6265,False,Amanita xanthocephala,0.6190,False,False,UNCHANGED,Amanita xanthocephala,0.9670,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
519,Poecile atricapillus,Poecile atricapillus,0.9994,True,Poecile atricapillus,0.9990,True,False,UNCHANGED,Poecile atricapillus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
520,Podarcis bocagei,Podarcis muralis,0.6773,False,Podarcis muralis,0.6890,False,False,UNCHANGED,Podarcis muralis,0.8830,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
521,Amanita cokeri,Amanita cokeri,0.6302,True,Amanita crenulata,0.6200,False,True,DEGRADED,Amanita cokeri,0.5420,True,False,UNCHANGED,ONLY_DATE_CHANGED,,57.7061,7.7803,9.6760,False,False
522,Araneus pegnia,Araneus pegnia,0.9993,True,Araneus pegnia,0.9990,True,False,UNCHANGED,Araneus pegnia,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
523,Cantareus apertus,Cantareus apertus,0.9740,True,Cantareus apertus,0.9690,True,False,UNCHANGED,Cantareus apertus,0.9700,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
524,Bidens alba,Bidens alba,0.8133,True,Bidens alba,0.7810,True,False,UNCHANGED,Bidens alba,0.8190,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
525,Anguis fragilis,Anguis fragilis,0.9999,True,Anguis fragilis,1.0000,True,False,UNCHANGED,Anguis fragilis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
526,Amanita muscaria,Amanita regalis,0.5651,False,Amanita muscaria,0.5380,True,True,IMPROVED,Amanita regalis,0.4180,False,False,UNCHANGED,ONLY_DATE_CHANGED,,163.3926,7.6323,1.0000,False,False
527,Amanita flavoconia,Amanita flavoconia,0.9055,True,Amanita flavoconia,0.9430,True,False,UNCHANGED,Amanita flavoconia,0.9950,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
528,Theba pisana,Otala punctata,0.4897,False,Otala punctata,0.6000,False,False,UNCHANGED,Eobania vermiculata,0.5660,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,526.9310,,,,False,False
529,Amanita citrina,Amanita citrina,0.7429,True,Amanita citrina,0.8920,True,False,UNCHANGED,Amanita citrina,0.8500,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
530,Chondestes grammacus,Zonotrichia leucophrys,0.9906,False,Zonotrichia leucophrys,0.9930,False,False,UNCHANGED,Zonotrichia leucophrys,0.9690,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
531,Helminthoglypta nickliniana,Helminthoglypta tudiculata,0.9363,False,Helminthoglypta tudiculata,0.9200,False,False,UNCHANGED,Helminthoglypta tudiculata,0.9120,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
532,Coccinella septempunctata,Coccinella septempunctata,0.9971,True,Coccinella septempunctata,0.9980,True,False,UNCHANGED,Coccinella septempunctata,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
533,Podarcis muralis,Podarcis siculus,0.6366,False,Podarcis siculus,0.5410,False,False,UNCHANGED,Podarcis muralis,0.5920,True,True,IMPROVED,ONLY_GPS_CHANGED,730.7541,,,,False,False
534,Amanita frostiana,Amanita crenulata,0.4809,False,Amanita crenulata,0.3460,False,False,UNCHANGED,Amanita crenulata,0.8610,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
535,Helix pomatia,Cepaea nemoralis,0.6610,False,Cepaea nemoralis,0.8270,False,False,UNCHANGED,Cepaea nemoralis,0.8890,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
536,Oligosoma polychroma,Oligosoma polychroma,0.9886,True,Oligosoma polychroma,0.9940,True,False,UNCHANGED,Oligosoma polychroma,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
537,Amanita wellsii,Amanita aprica,0.6166,False,Amanita augusta,0.2920,False,True,BOTH_WRONG,Amanita crenulata,0.3900,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,3780.7230,139.0118,4.1280,11.5612,False,False
538,Zonotrichia albicollis,Zonotrichia albicollis,0.8381,True,Zonotrichia albicollis,0.8140,True,False,UNCHANGED,Zonotrichia albicollis,0.9750,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
539,Helix lucorum,Lissachatina fulica,0.7995,False,Lissachatina fulica,0.8320,False,False,UNCHANGED,Eobania vermiculata,0.5520,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6235.4854,,,,False,False
540,Bidens alba,Bidens alba,0.9811,True,Bidens alba,0.9720,True,False,UNCHANGED,Bidens alba,0.9880,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
541,Plestiodon fasciatus,Plestiodon fasciatus,0.9999,True,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
542,Amanita citrina,Amanita rubescens,0.4754,False,Amanita citrina,0.7130,True,True,IMPROVED,Amanita citrina,0.5120,True,True,IMPROVED,BOTH_CHANGED_AGREE,920.6981,90.5119,5.1721,8.1455,False,False
543,Sturnus vulgaris,Sturnus vulgaris,0.9998,True,Sturnus vulgaris,1.0000,True,False,UNCHANGED,Sturnus vulgaris,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
544,Steatoda nobilis,Steatoda nobilis,0.9987,True,Steatoda nobilis,0.9990,True,False,UNCHANGED,Steatoda nobilis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
545,Psammodromus algirus,Takydromus amurensis,0.7424,False,Takydromus amurensis,0.5770,False,False,UNCHANGED,Psammodromus algirus,0.9720,True,True,IMPROVED,ONLY_GPS_CHANGED,10445.7066,,,,False,False
546,Nephilingis cruentata,Latrodectus geometricus,0.9639,False,Latrodectus geometricus,0.9740,False,False,UNCHANGED,Latrodectus geometricus,0.9660,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
547,Chondestes grammacus,Zonotrichia leucophrys,0.9395,False,Zonotrichia leucophrys,0.9540,False,False,UNCHANGED,Zonotrichia leucophrys,0.9890,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
548,Xeroplexa intersecta,Cryptachaea veruculata,0.9828,False,Cryptachaea veruculata,0.9860,False,False,UNCHANGED,Cryptachaea veruculata,1.0000,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
549,Anguis fragilis,Anguis fragilis,0.9990,True,Anguis fragilis,0.9990,True,False,UNCHANGED,Anguis fragilis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
550,Matricaria chamomilla,Tripleurospermum inodorum,0.8977,False,Tripleurospermum inodorum,0.9020,False,False,UNCHANGED,Tripleurospermum inodorum,0.7450,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
551,Eobania vermiculata,Eobania vermiculata,0.4436,True,Eobania vermiculata,0.5030,True,False,UNCHANGED,Otala punctata,0.5050,False,True,DEGRADED,ONLY_GPS_CHANGED,526.9310,,,,False,False
552,Gallotia galloti,Podarcis siculus,0.7080,False,Podarcis siculus,0.7010,False,False,UNCHANGED,Podarcis siculus,0.9540,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
553,Zosis geniculata,Zosis geniculata,0.9988,True,Zosis geniculata,0.9980,True,False,UNCHANGED,Zosis geniculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
554,Erigeron pulchellus,Erigeron pulchellus,0.9772,True,Erigeron pulchellus,0.9850,True,False,UNCHANGED,Erigeron pulchellus,0.9840,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
555,Larinioides sclopetarius,Larinioides sclopetarius,0.9990,True,Larinioides sclopetarius,0.9980,True,False,UNCHANGED,Larinioides sclopetarius,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
556,Zonotrichia leucophrys,Zonotrichia leucophrys,0.9598,True,Zonotrichia leucophrys,0.9630,True,False,UNCHANGED,Zonotrichia leucophrys,0.9570,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
557,Lacerta bilineata,Podarcis siculus,0.9690,False,Podarcis siculus,0.9880,False,False,UNCHANGED,Podarcis siculus,0.8670,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
558,Brachyscome decipiens,Brachyscome decipiens,0.6702,True,Brachyscome decipiens,0.9920,True,False,UNCHANGED,Brachyscome decipiens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
559,Erigeron pulchellus,Erigeron pulchellus,0.9881,True,Erigeron pulchellus,0.9920,True,False,UNCHANGED,Erigeron pulchellus,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
560,Nephilingis cruentata,Latrodectus geometricus,0.9650,False,Latrodectus geometricus,0.9770,False,False,UNCHANGED,Latrodectus geometricus,0.9910,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
561,Cycloneda munda,Cycloneda polita,0.9556,False,Cycloneda polita,0.9720,False,False,UNCHANGED,Cycloneda polita,0.8340,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
562,Junco hyemalis,Junco hyemalis,0.9434,True,Junco hyemalis,0.9410,True,False,UNCHANGED,Junco hyemalis,0.9810,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
563,Coccinella undecimpunctata,Hippodamia tredecimpunctata,0.4137,False,Chilocorus renipustulatus,0.3670,False,True,BOTH_WRONG,Harmonia conformis,0.9440,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,16520.8020,13.9036,3.3407,2.8839,False,False
564,Lissachatina fulica,Lissachatina fulica,0.9977,True,Lissachatina fulica,0.9940,True,False,UNCHANGED,Lissachatina fulica,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
565,Amanita rubescens,Amanita rubescens,0.9999,True,Amanita rubescens,1.0000,True,False,UNCHANGED,Amanita rubescens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
566,Mimus polyglottos,Mimus polyglottos,0.9998,True,Mimus polyglottos,1.0000,True,False,UNCHANGED,Mimus polyglottos,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
567,Takydromus amurensis,Takydromus amurensis,0.9644,True,Takydromus amurensis,0.9700,True,False,UNCHANGED,Takydromus amurensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
568,Cepaea nemoralis,Cepaea nemoralis,0.9999,True,Cepaea nemoralis,1.0000,True,False,UNCHANGED,Cepaea nemoralis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
569,Amanita velatipes,Amanita rubescens,0.6237,False,Amanita rubescens,0.6030,False,False,UNCHANGED,Amanita crenulata,0.8590,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6482.9205,,,,False,False
570,Coccinella undecimpunctata,Coccinella septempunctata,0.5978,False,Coccinella septempunctata,0.6070,False,False,UNCHANGED,Chilocorus renipustulatus,0.4530,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,462.8213,,,,False,False
571,Takydromus amurensis,Takydromus amurensis,0.9838,True,Takydromus amurensis,0.9870,True,False,UNCHANGED,Takydromus amurensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
572,Hippodamia variegata,Psyllobora vigintiduopunctata,0.5610,False,Psyllobora vigintiduopunctata,0.3550,False,False,UNCHANGED,Harmonia conformis,0.8390,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,16539.7255,,,,False,False
573,Zygiella x-notata,Cryptachaea veruculata,0.4492,False,Cryptachaea veruculata,0.7120,False,False,UNCHANGED,Larinioides sclopetarius,0.9860,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,18423.3801,,,,False,False
574,Amanita flavorubens,Amanita rubescens,0.5540,False,Amanita rubescens,0.6720,False,False,UNCHANGED,Amanita flavoconia,0.3950,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6921.6543,,,,False,False
575,Amanita flavoconia,Amanita flavoconia,0.8400,True,Amanita flavoconia,0.9590,True,False,UNCHANGED,Amanita flavoconia,0.9850,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
576,Holocnemus pluchei,Pholcus phalangioides,0.9673,False,Pholcus phalangioides,0.9660,False,False,UNCHANGED,Pholcus phalangioides,0.9350,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
577,Spizella pusilla,Zonotrichia leucophrys,0.6837,False,Zonotrichia leucophrys,0.7740,False,False,UNCHANGED,Spizella pusilla,0.5720,True,True,IMPROVED,ONLY_GPS_CHANGED,2457.8157,,,,False,False
578,Hippodamia tredecimpunctata,Hippodamia tredecimpunctata,0.9670,True,Hippodamia tredecimpunctata,0.9760,True,False,UNCHANGED,Hippodamia tredecimpunctata,0.9600,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
579,Brachyscome decipiens,Brachyscome decipiens,0.9684,True,Brachyscome decipiens,0.9690,True,False,UNCHANGED,Brachyscome decipiens,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
580,Cycloneda munda,Cycloneda polita,0.7911,False,Cycloneda polita,0.5620,False,False,UNCHANGED,Cycloneda munda,0.7940,True,True,IMPROVED,ONLY_GPS_CHANGED,3194.4814,,,,False,False
581,Nephilingis cruentata,Pholcus phalangioides,0.6651,False,Pholcus phalangioides,0.6890,False,False,UNCHANGED,Pholcus phalangioides,0.7550,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
582,Zonotrichia capensis,Zonotrichia capensis,0.9918,True,Zonotrichia capensis,0.9870,True,False,UNCHANGED,Zonotrichia capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
583,Lacerta bilineata,Podarcis siculus,0.7207,False,Podarcis siculus,0.5180,False,False,UNCHANGED,Podarcis siculus,0.5550,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
584,Thryothorus ludovicianus,Thryothorus ludovicianus,1.0000,True,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
585,Olla v-nigrum,Chilocorus renipustulatus,0.8703,False,Chilocorus renipustulatus,0.9350,False,False,UNCHANGED,Chilocorus cacti,0.7830,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8319.1348,,,,False,False
586,Poecile atricapillus,Poecile atricapillus,0.9965,True,Poecile atricapillus,0.9970,True,False,UNCHANGED,Poecile atricapillus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
587,Amanita crenulata,Amanita crenulata,0.9920,True,Amanita crenulata,0.9950,True,False,UNCHANGED,Amanita crenulata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
588,Uta stansburiana,Uta stansburiana,0.9990,True,Uta stansburiana,0.9990,True,False,UNCHANGED,Uta stansburiana,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
589,Prunella modularis,Prunella modularis,0.9999,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
590,Erigeron peregrinus,Erigeron peregrinus,0.9926,True,Erigeron peregrinus,0.9990,True,False,UNCHANGED,Erigeron peregrinus,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
591,Amanita crenulata,Amanita crenulata,0.9909,True,Amanita crenulata,0.9980,True,False,UNCHANGED,Amanita crenulata,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
592,Harmonia quadripunctata,Harmonia quadripunctata,0.9696,True,Harmonia quadripunctata,0.9650,True,False,UNCHANGED,Harmonia quadripunctata,0.9790,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
593,Otala lactea,Eobania vermiculata,0.5413,False,Otala punctata,0.4300,False,True,BOTH_WRONG,Helminthoglypta tudiculata,0.9340,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,9933.0588,39.6171,1.7072,3.0087,False,False
594,Tanacetum parthenium,Tanacetum parthenium,0.9443,True,Tanacetum parthenium,0.9410,True,False,UNCHANGED,Tanacetum parthenium,0.9410,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
595,Hippodamia tredecimpunctata,Hippodamia tredecimpunctata,0.9650,True,Hippodamia tredecimpunctata,0.9730,True,False,UNCHANGED,Hippodamia tredecimpunctata,0.9830,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
596,Darevskia praticola,Takydromus amurensis,0.9794,False,Takydromus amurensis,0.9830,False,False,UNCHANGED,Takydromus amurensis,0.9660,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
597,Harmonia quadripunctata,Harmonia quadripunctata,0.9964,True,Harmonia quadripunctata,0.9960,True,False,UNCHANGED,Harmonia quadripunctata,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
598,Aphanostephus ramosissimus,Erigeron strigosus,0.8584,False,Erigeron strigosus,0.8310,False,False,UNCHANGED,Erigeron strigosus,0.7390,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
599,Amanita jacksonii,Amanita xanthocephala,0.4608,False,Amanita jacksonii,0.5130,True,True,IMPROVED,Amanita jacksonii,0.7160,True,True,IMPROVED,BOTH_CHANGED_AGREE,15976.7116,38.8019,5.6520,6.9267,False,False
600,Cycloneda sanguinea,Cycloneda polita,0.7745,False,Cycloneda polita,0.8440,False,False,UNCHANGED,Cycloneda sanguinea,0.9840,True,True,IMPROVED,ONLY_GPS_CHANGED,3005.2106,,,,False,False
601,Nephilingis cruentata,Nephilingis cruentata,0.9903,True,Nephilingis cruentata,0.9920,True,False,UNCHANGED,Nephilingis cruentata,0.9860,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
602,Parasteatoda tepidariorum,Parasteatoda tepidariorum,0.7983,True,Parasteatoda tepidariorum,0.7540,True,False,UNCHANGED,Parasteatoda tepidariorum,0.7720,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
603,Russula sanguinea,Russula sanguinea,0.9998,True,Russula sanguinea,0.9990,True,False,UNCHANGED,Russula sanguinea,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
604,Harmonia axyridis,Harmonia conformis,0.5415,False,Harmonia axyridis,0.4870,True,True,IMPROVED,Harmonia axyridis,0.9340,True,True,IMPROVED,BOTH_CHANGED_AGREE,18828.2199,21.3886,1.7026,1.0000,False,False
605,Scytodes thoracica,Scytodes thoracica,1.0000,True,Scytodes thoracica,1.0000,True,False,UNCHANGED,Scytodes thoracica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
606,Aphanostephus ramosissimus,Aphanostephus ramosissimus,0.9104,True,Aphanostephus ramosissimus,0.9060,True,False,UNCHANGED,Aphanostephus ramosissimus,0.9200,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
607,Holocnemus pluchei,Holocnemus pluchei,0.8448,True,Holocnemus pluchei,0.8340,True,False,UNCHANGED,Holocnemus pluchei,0.9320,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
608,Bellis perennis,Erigeron pulchellus,0.5685,False,Erigeron pulchellus,0.8070,False,False,UNCHANGED,Erigeron pulchellus,0.9200,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
609,Trifolium repens,Trifolium repens,0.9895,True,Trifolium repens,0.9900,True,False,UNCHANGED,Trifolium repens,0.9750,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
610,Harmonia conformis,Harmonia conformis,1.0000,True,Harmonia conformis,1.0000,True,False,UNCHANGED,Harmonia conformis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
611,Cycloneda munda,Cycloneda polita,0.8930,False,Cycloneda polita,0.8910,False,False,UNCHANGED,Cycloneda polita,0.8840,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
612,Eobania vermiculata,Eobania vermiculata,0.7444,True,Eobania vermiculata,0.8300,True,False,UNCHANGED,Eobania vermiculata,0.9940,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
613,Scytodes thoracica,Scytodes thoracica,1.0000,True,Scytodes thoracica,1.0000,True,False,UNCHANGED,Scytodes thoracica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
614,Cryptachaea veruculata,Cryptachaea veruculata,0.9947,True,Cryptachaea veruculata,0.9950,True,False,UNCHANGED,Cryptachaea veruculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
615,Helix lucorum,Lissachatina fulica,0.5886,False,Lissachatina fulica,0.4140,False,False,UNCHANGED,Arianta arbustorum,0.6780,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6862.8108,,,,False,False
616,Cepaea hortensis,Cepaea nemoralis,0.6651,False,Cepaea nemoralis,0.7670,False,False,UNCHANGED,Cepaea nemoralis,0.6260,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
617,Amanita xanthocephala,Amanita xanthocephala,0.9990,True,Amanita xanthocephala,1.0000,True,False,UNCHANGED,Amanita xanthocephala,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
618,Scytodes thoracica,Scytodes thoracica,1.0000,True,Scytodes thoracica,1.0000,True,False,UNCHANGED,Scytodes thoracica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
619,Scytodes thoracica,Scytodes thoracica,0.9999,True,Scytodes thoracica,1.0000,True,False,UNCHANGED,Scytodes thoracica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
620,Petronia petronia,Passer hispaniolensis,0.8412,False,Passer hispaniolensis,0.8720,False,False,UNCHANGED,Passer hispaniolensis,0.9060,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
621,Bradybaena similaris,Bradybaena similaris,0.5431,True,Bradybaena similaris,0.5250,True,False,UNCHANGED,Bradybaena similaris,0.8700,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
622,Psammodromus algirus,Takydromus amurensis,0.5883,False,Takydromus amurensis,0.6340,False,False,UNCHANGED,Podarcis siculus,0.4650,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9180.9309,,,,False,False
623,Coccinella undecimpunctata,Chilocorus renipustulatus,0.3853,False,Chilocorus renipustulatus,0.4760,False,False,UNCHANGED,Chilocorus renipustulatus,0.5580,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
624,Eobania vermiculata,Eobania vermiculata,0.9974,True,Eobania vermiculata,0.9980,True,False,UNCHANGED,Eobania vermiculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
625,Poecile atricapillus,Poecile atricapillus,0.9997,True,Poecile atricapillus,1.0000,True,False,UNCHANGED,Poecile atricapillus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
626,Helicina orbiculata,Cepaea nemoralis,0.4979,False,Cepaea nemoralis,0.6180,False,False,UNCHANGED,Helicina orbiculata,0.4250,True,True,IMPROVED,ONLY_GPS_CHANGED,8150.2143,,,,False,False
627,Oligosoma polychroma,Oligosoma polychroma,0.7367,True,Oligosoma polychroma,0.9640,True,False,UNCHANGED,Oligosoma polychroma,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
628,Podarcis bocagei,Podarcis siculus,0.8112,False,Podarcis siculus,0.7800,False,False,UNCHANGED,Podarcis muralis,0.5400,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,730.7541,,,,False,False
629,Zosis geniculata,Pholcus phalangioides,0.9753,False,Pholcus phalangioides,0.9710,False,False,UNCHANGED,Pholcus phalangioides,0.9630,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
630,Poecile carolinensis,Poecile atricapillus,0.9999,False,Poecile atricapillus,1.0000,False,False,UNCHANGED,Poecile atricapillus,1.0000,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
631,Cycloneda polita,Cycloneda polita,0.9865,True,Cycloneda polita,0.9890,True,False,UNCHANGED,Cycloneda polita,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
632,Nesticodes rufipes,Nesticodes rufipes,0.9686,True,Nesticodes rufipes,0.9760,True,False,UNCHANGED,Nesticodes rufipes,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
633,Arianta arbustorum,Arianta arbustorum,0.8557,True,Arianta arbustorum,0.8670,True,False,UNCHANGED,Arianta arbustorum,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
634,Amanita flavorubens,Amanita augusta,0.4571,False,Amanita rubescens,0.3760,False,True,BOTH_WRONG,Amanita flavoconia,0.4640,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,3556.9409,170.7948,11.5612,5.1721,False,False
635,Steatoda grossa,Steatoda grossa,0.9954,True,Steatoda grossa,0.9950,True,False,UNCHANGED,Steatoda grossa,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
